"Chr","CO Start","CO End","length"
5,213532237,213536906,4669
5,213532237,213538982,6745
5,213532237,213541565,9328
5,213532237,213536608,4371
5,213532303,213541521,9218
5,213532303,213541565,9262
5,213533401,213541474,8073
5,213533401,213541474,8073
5,213533401,213539012,5611
5,213533401,213541565,8164
5,213533414,213541474,8060
5,213533599,213538863,5264
5,213533599,213538811,5212
5,213533599,213538982,5383
5,213533599,213539012,5413
5,213533599,213541474,7875
5,213533599,213536237,2638
5,213533599,213541521,7922
5,213533599,213538982,5383
5,213533599,213536608,3009
5,213535288,213541521,6233
5,213535288,213541521,6233
5,213536892,213544504,7612
5,213536906,213539012,2106
5,213538111,213541521,3410
5,213541474,213543323,1849
5,213541565,213543409,1844
5,213544504,213545291,787
5,213544504,213545291,787
5,213747427,213756863,9436
5,213747656,213756863,9207
5,213756863,213759645,2782
5,214052212,214061612,9400
5,214052241,214061612,9371
5,214052241,214061612,9371
5,214052322,214060931,8609
5,214061604,214071585,9981
5,214071950,214078624,6674
5,214071950,214078253,6303
5,214075225,214078250,3025
5,214075225,214085123,9898
5,214075225,214078625,3400
5,214075225,214081541,6316
5,214075225,214078624,3399
5,214075225,214078250,3025
5,214075735,214078250,2515
5,214075765,214078625,2860
5,214078250,214081530,3280
5,214078250,214084753,6503
5,214078624,214084833,6209
5,214081676,214087008,5332
5,214081676,214087008,5332
5,214111241,214114186,2945
5,214111241,214115943,4702
5,214114310,214119121,4811
5,214114406,214122558,8152
5,214114692,214119121,4429
5,214115943,214122600,6657
5,214115976,214119040,3064
5,214115988,214119040,3052
5,214119040,214127266,8226
5,214119040,214127215,8175
5,214119040,214127215,8175
5,214119040,214127215,8175
5,214122394,214126960,4566
5,214122425,214127215,4790
5,214122558,214127707,5149
5,214125740,214127266,1526
5,214125740,214127266,1526
5,214163674,214168220,4546
5,214163674,214168037,4363
5,214163674,214167934,4260
5,214163674,214167887,4213
5,214163702,214167934,4232
5,214163702,214167934,4232
5,214166620,214167934,1314
5,214166648,214168037,1389
5,214167934,214173609,5675
5,214168124,214173626,5502
5,214274525,214280729,6204
5,214274610,214281566,6956
5,214280729,214285718,4989
5,214285798,214287067,1269
5,214287165,214287722,557
5,214287387,214287722,335
5,214340362,214343538,3176
5,214390012,214390990,978
5,214404584,214410062,5478
5,214409945,214412594,2649
5,214409952,214411384,1432
5,214411627,214412594,967
5,214511293,214518333,7040
5,214515186,214522240,7054
5,214517329,214522454,5125
5,214517329,214527253,9924
5,214517450,214522454,5004
5,214518350,214523466,5116
5,214528404,214536524,8120
5,214528649,214536524,7875
5,214708553,214711518,2965
5,214708553,214710613,2060
5,214711518,214719154,7636
5,214711941,214718598,6657
5,214715087,214722495,7408
5,214718598,214722495,3897
5,214718598,214722495,3897
5,214718598,214719154,556
5,214719118,214722525,3407
5,214722495,214730426,7931
5,214763287,214763958,671
5,214843362,214849417,6055
5,214938814,214948396,9582
5,214948354,214956532,8178
5,214949854,214952635,2781
5,214949914,214952635,2721
5,214950057,214952422,2365
5,214952635,214955894,3259
5,214952635,214956532,3897
5,215010363,215012564,2201
5,215012830,215020952,8122
5,215016500,215020931,4431
5,215016604,215020931,4327
5,215020952,215021469,517
5,215055658,215063154,7496
5,215063795,215071791,7996
5,215064767,215074020,9253
5,215064767,215074020,9253
5,215074115,215077229,3114
5,215074115,215077229,3114
5,215261394,215263104,1710
5,215297510,215300636,3126
5,215297510,215300636,3126
5,215300636,215300738,102
5,215300762,215301785,1023
5,215301124,215301764,640
5,215346515,215353691,7176
5,215346699,215353852,7153
5,215349254,215353847,4593
5,215351187,215358763,7576
5,215472631,215474579,1948
5,215518292,215520585,2293
5,215558883,215560938,2055
5,215561315,215567451,6136
5,215566712,215567471,759
5,215624171,215626737,2566
5,215624302,215626737,2435
5,215624302,215626737,2435
5,215626737,215628613,1876
5,215626737,215629074,2337
5,215627006,215628265,1259
5,215651412,215661090,9678
5,215655206,215660820,5614
5,215661090,215661593,503
5,215783071,215788257,5186
5,215810949,215811751,802
5,215811775,215818812,7037
5,215841620,215851544,9924
5,215841697,215844118,2421
5,215841738,215850781,9043
5,215850462,215851401,939
5,215850462,215851401,939
5,215989340,215991184,1844
5,216083060,216090312,7252
5,216085002,216088593,3591
5,216160799,216164670,3871
5,216204537,216205964,1427
5,216205541,216205964,423
6,656565,658715,2150
6,2038806,2044001,5195
6,2242209,2245494,3285
6,2380838,2382386,1548
6,2381064,2382593,1529
6,2382045,2382386,341
6,2445455,2449159,3704
6,2881365,2884948,3583
6,2881366,2884948,3582
6,2884948,2893655,8707
6,3042281,3045437,3156
6,3042281,3045437,3156
6,3234175,3234868,693
6,3643536,3648835,5299
6,3647837,3648118,281
6,4143360,4150334,6974
6,4306694,4311998,5304
6,4306724,4311998,5274
6,4307645,4311998,4353
6,4309194,4311998,2804
6,4350097,4358063,7966
6,4433650,4438349,4699
6,4438720,4439995,1275
6,6893687,6894070,383
6,7038163,7044829,6666
6,7038163,7046700,8537
6,7038193,7045024,6831
6,7038193,7044829,6636
6,7038193,7044829,6636
6,7038193,7044829,6636
6,7044829,7052546,7717
6,7045800,7046411,611
6,7046631,7052546,5915
6,7046706,7052546,5840
6,7046706,7052546,5840
6,8101547,8107762,6215
6,8101547,8107762,6215
6,8101618,8107762,6144
6,8140616,8140891,275
6,8679797,8680647,850
6,8680494,8680882,388
6,9146298,9152474,6176
6,9188580,9195057,6477
6,9200467,9201595,1128
6,9201749,9206337,4588
6,23724558,23727065,2507
6,24604412,24611553,7141
6,24604541,24611417,6876
6,24606844,24611553,4709
6,25288725,25290605,1880
6,29010192,29014028,3836
6,33622275,33623598,1323
6,33622313,33623233,920
6,38267854,38271668,3814
6,39370419,39371759,1340
6,39370888,39371938,1050
6,39371314,39371783,469
6,55597412,55599233,1821
6,55597412,55599233,1821
6,58442170,58444848,2678
6,58444848,58446718,1870
6,58446787,58454881,8094
6,58451586,58454471,2885
6,60191993,60195005,3012
6,62185644,62187958,2314
6,66026551,66028740,2189
6,72861507,72867037,5530
6,75398540,75401128,2588
6,75740012,75747785,7773
6,75747912,75749425,1513
6,75748163,75749425,1262
6,78818210,78820699,2489
6,81615953,81620996,5043
6,81724855,81726271,1416
6,82757971,82764692,6721
6,82758182,82764692,6510
6,82764461,82764692,231
6,84521697,84527611,5914
6,84786532,84789278,2746
6,85203519,85206033,2514
6,85414004,85416113,2109
6,86174487,86180667,6180
6,86335575,86338305,2730
6,86335722,86345596,9874
6,86337066,86346189,9123
6,86337751,86338305,554
6,86337772,86346256,8484
6,86337772,86346256,8484
6,86338050,86338258,208
6,86342579,86346189,3610
6,86343116,86346256,3140
6,86343489,86344066,577
6,88564139,88569400,5261
6,88739645,88740520,875
6,88740074,88742741,2667
6,88740205,88743568,3363
6,88740560,88743096,2536
6,88742745,88747957,5212
6,88905566,88910981,5415
6,88905566,88910201,4635
6,88905949,88910981,5032
6,88906006,88910163,4157
6,88907634,88917592,9958
6,88907634,88910982,3348
6,88907634,88917592,9958
6,88907662,88917510,9848
6,88909566,88910982,1416
6,88909566,88910917,1351
6,88911200,88917592,6392
6,88911488,88917592,6104
6,88983465,88984992,1527
6,89123242,89127377,4135
6,89123242,89131247,8005
6,89125345,89135222,9877
6,89125536,89131247,5711
6,89127377,89128235,858
6,89127377,89131315,3938
6,89131247,89135797,4550
6,89412733,89413050,317
6,89413033,89414211,1178
6,89413050,89414211,1161
6,89413050,89414227,1177
6,91643372,91646328,2956
6,93323160,93329571,6411
6,93323160,93326580,3420
6,93323515,93327379,3864
6,93323528,93329571,6043
6,93326580,93327800,1220
6,93326672,93329571,2899
6,93337520,93338666,1146
6,93337736,93338643,907
6,93492356,93494318,1962
6,93494831,93497159,2328
6,93494939,93497159,2220
6,94754337,94762420,8083
6,94757377,94762420,5043
6,95317072,95323063,5991
6,95317072,95323063,5991
6,95317110,95323063,5953
6,95317110,95323063,5953
6,95317110,95323048,5938
6,95317110,95321336,4226
6,95317110,95321336,4226
6,95317110,95327034,9924
6,95317308,95323048,5740
6,95323048,95327087,4039
6,95323063,95327034,3971
6,95327087,95327831,744
6,95327087,95327831,744
6,95327369,95327570,201
6,95466118,95474422,8304
6,96321394,96330661,9267
6,96330661,96337905,7244
6,96330661,96337138,6477
6,96330661,96337138,6477
6,96334211,96337887,3676
6,96335006,96337138,2132
6,96667801,96673222,5421
6,96671219,96674122,2903
6,96909472,96919146,9674
6,96919462,96922625,3163
6,96919462,96923426,3964
6,96919462,96923426,3964
6,96919465,96923426,3961
6,97114781,97116767,1986
6,97227387,97228805,1418
6,97227789,97233838,6049
6,97317528,97320297,2769
6,97317528,97320314,2786
6,97317545,97320297,2752
6,97317545,97320297,2752
6,97342132,97343947,1815
6,97380347,97382324,1977
6,97382324,97382937,613
6,97382324,97382937,613
6,97382344,97382937,593
6,97912850,97914964,2114
6,97913253,97915399,2146
6,98027680,98030573,2893
6,98027680,98027967,287
6,98027967,98030573,2606
6,98027967,98030573,2606
6,98027967,98030573,2606
6,98027967,98031562,3595
6,98028047,98031562,3515
6,98029060,98030573,1513
6,98030636,98031562,926
6,100083435,100089127,5692
6,102755820,102757765,1945
6,103127624,103129434,1810
6,103129102,103132053,2951
6,103129488,103131621,2133
6,103130468,103140116,9648
6,103130468,103140119,9651
6,103130468,103140119,9651
6,103130468,103140098,9630
6,103130468,103140098,9630
6,103130468,103133732,3264
6,103130468,103133732,3264
6,103140119,103144566,4447
6,103140140,103144572,4432
6,103140140,103144566,4426
6,103702350,103708682,6332
6,103702350,103708694,6344
6,103708694,103711171,2477
6,104266016,104268279,2263
6,104969974,104979845,9871
6,104969974,104979795,9821
6,104970005,104979845,9840
6,104970005,104979845,9840
6,104976096,104979905,3809
6,105094745,105096680,1935
6,105751979,105753350,1371
6,105752875,105755068,2193
6,105884249,105886145,1896
6,107360458,107360852,394
6,107379746,107382234,2488
6,107381256,107382234,978
6,107736467,107737617,1150
6,108065062,108066199,1137
6,108065106,108066102,996
6,108196871,108197682,811
6,108197682,108198735,1053
6,108198900,108203292,4392
6,108247709,108256823,9114
6,108247709,108255699,7990
6,108248102,108255699,7597
6,108248102,108254968,6866
6,108248102,108255699,7597
6,108255699,108264478,8779
6,108255699,108256942,1243
6,108255699,108264478,8779
6,108305374,108306707,1333
6,109084622,109087051,2429
6,110436830,110437277,447
6,111019322,111020491,1169
6,111966477,111972379,5902
6,111970102,111972339,2237
6,111970938,111972962,2024
6,112004315,112007595,3280
6,112004315,112007595,3280
6,112123630,112124037,407
6,112590876,112597726,6850
6,112600900,112602345,1445
6,112600986,112602267,1281
6,112601394,112602388,994
6,112957272,112959969,2697
6,112957386,112959969,2583
6,114931641,114937453,5812
6,115365245,115366236,991
6,115573930,115574647,717
6,115573963,115580615,6652
6,117586644,117596170,9526
6,117586644,117596170,9526
6,118084980,118087043,2063
6,118084980,118086665,1685
6,118084980,118086665,1685
6,118087399,118096898,9499
6,118087399,118087778,379
6,118087399,118096772,9373
6,118695403,118704137,8734
6,119863120,119863823,703
6,120132237,120136726,4489
6,120132237,120136318,4081
6,120273427,120275074,1647
6,120847501,120848361,860
6,122245977,122249613,3636
6,123307789,123315263,7474
6,128053547,128062289,8742
6,128053592,128062289,8697
6,128053592,128062289,8697
6,128053592,128062666,9074
6,128053592,128062247,8655
6,128053942,128062650,8708
6,128058265,128062289,4024
6,128058265,128064545,6280
6,128308536,128318314,9778
6,128318720,128319635,915
6,128830727,128833644,2917
6,129473712,129482856,9144
6,129494858,129500141,5283
6,129963687,129966796,3109
6,129963687,129971032,7345
6,129963687,129966796,3109
6,129963756,129966513,2757
6,129963756,129967029,3273
6,129963756,129971577,7821
6,129966513,129971577,5064
6,129966513,129971577,5064
6,129966723,129971032,4309
6,129966723,129971032,4309
6,129966723,129971032,4309
6,129966796,129971032,4236
6,129971577,129980652,9075
6,129979896,129980652,756
6,129980135,129981658,1523
6,130130852,130131618,766
6,130130852,130131583,731
6,130131301,130131618,317
6,130131676,130132214,538
6,130527883,130529283,1400
6,131355342,131359316,3974
6,131356980,131359133,2153
6,131357127,131359133,2006
6,132189347,132195278,5931
6,132189720,132195278,5558
6,132495104,132496128,1024
6,132882781,132889367,6586
6,132885870,132888558,2688
6,132889367,132890279,912
6,134649403,134656440,7037
6,135536212,135537040,828
6,135536212,135536842,630
6,135536274,135536688,414
6,135876737,135884236,7499
6,136406821,136408082,1261
6,140310262,140313126,2864
6,141077830,141080110,2280
6,141077855,141080172,2317
6,142313785,142317826,4041
6,142313785,142317826,4041
6,142315339,142321195,5856
6,142318121,142321195,3074
6,142656314,142661774,5460
6,143129074,143138555,9481
6,143954617,143957174,2557
6,143956142,143961961,5819
6,143957171,143961659,4488
6,143958060,143962111,4051
6,143959110,143962014,2904
6,143977758,143981358,3600
6,144705804,144708329,2525
6,144705804,144708231,2427
6,144706717,144708135,1418
6,145314223,145321559,7336
6,146120566,146123716,3150
6,146232591,146239144,6553
6,146851263,146855697,4434
6,147023088,147024828,1740
6,147023088,147031322,8234
6,147023149,147032930,9781
6,147023149,147032930,9781
6,147023168,147031124,7956
6,147023209,147032930,9721
6,147024828,147031124,6296
6,147046071,147048241,2170
6,147048241,147053918,5677
6,147690241,147692492,2251
6,147868566,147877403,8837
6,147868566,147877403,8837
6,147868566,147869622,1056
6,147869622,147877403,7781
6,147869622,147877403,7781
6,147869622,147877403,7781
6,147870032,147877403,7371
6,147870032,147873709,3677
6,147870032,147877403,7371
6,147891898,147900689,8791
6,147902328,147910937,8609
6,147911256,147916281,5025
6,147911256,147916022,4766
6,147972583,147975914,3331
6,147972583,147976714,4131
6,147974960,147975820,860
6,148776198,148779140,2942
6,148777113,148779756,2643
6,148777179,148778363,1184
6,148777510,148779772,2262
6,148777510,148779140,1630
6,148777510,148784187,6677
6,148777510,148784187,6677
6,148779046,148779756,710
6,148779140,148779690,550
6,149124892,149125024,132
6,149125028,149129913,4885
6,149328977,149329332,355
6,149329332,149331830,2498
6,149671426,149679764,8338
6,149671427,149679652,8225
6,149671427,149679764,8337
6,149679822,149687423,7601
6,149679986,149687780,7794
6,149679986,149687792,7806
6,150024428,150029821,5393
6,150368308,150376069,7761
6,150368529,150376021,7492
6,150661062,150666399,5337
6,150666399,150674999,8600
6,150689347,150690836,1489
6,150691382,150695731,4349
6,150691533,150695215,3682
6,150691612,150695215,3603
6,150695731,150696450,719
6,150736344,150740484,4140
6,150736747,150740537,3790
6,150740593,150744962,4369
6,150740593,150741865,1272
6,150740593,150741865,1272
6,150799499,150800644,1145
6,150800644,150800727,83
6,150800657,150804882,4225
6,150800750,150804345,3595
6,150800802,150802174,1372
6,150802371,150804345,1974
6,150802426,150804345,1919
6,150802426,150804345,1919
6,150803523,150804345,822
6,150804916,150807024,2108
6,150837304,150841232,3928
6,151126933,151135389,8456
6,151133652,151135389,1737
6,151543661,151547269,3608
6,151565763,151570452,4689
6,151565763,151570333,4570
6,151566328,151570452,4124
6,151570524,151580123,9599
6,151580123,151581577,1454
6,151580123,151581577,1454
6,151783954,151793876,9922
6,151783954,151793555,9601
6,151789705,151793555,3850
6,152072580,152073862,1282
6,152168217,152177419,9202
6,152250108,152250498,390
6,152250108,152250498,390
6,152250195,152251405,1210
6,152250498,152260461,9963
6,152488920,152490708,1788
6,152507436,152509386,1950
6,152508106,152509546,1440
6,153087965,153094200,6235
6,153088315,153098291,9976
6,153228305,153234227,5922
6,153229645,153235783,6138
6,153229662,153235498,5836
6,153229676,153234227,4551
6,153229787,153234245,4458
6,153234227,153235498,1271
6,153252635,153260699,8064
6,153252635,153261309,8674
6,153256966,153263462,6496
6,153259576,153260429,853
6,153259576,153262410,2834
6,153259576,153262481,2905
6,153260372,153262481,2109
6,153260372,153262410,2038
6,153261309,153265137,3828
6,153265137,153268160,3023
6,153268160,153272745,4585
6,153655322,153662357,7035
6,153657102,153662202,5100
6,153657102,153666402,9300
6,153750778,153758268,7490
6,153757974,153760265,2291
6,153758268,153766806,8538
6,153760166,153760265,99
6,153762195,153770451,8256
6,153766868,153770451,3583
6,153784458,153786111,1653
6,153785490,153786111,621
6,154152768,154157498,4730
6,154323794,154331173,7379
6,154323879,154327480,3601
6,154324102,154324265,163
6,154325154,154335127,9973
6,154887180,154893510,6330
6,154888962,154893510,4548
6,154975937,154980368,4431
6,154976012,154981658,5646
6,154980368,154981658,1290
6,155063156,155067556,4400
6,155174335,155175010,675
6,155235939,155240713,4774
6,155235957,155241116,5159
6,155240713,155241512,799
6,155392493,155396990,4497
6,155436487,155437030,543
6,155453068,155453344,276
6,155453068,155455201,2133
6,155453090,155453264,174
6,155453153,155456755,3602
6,155516196,155524834,8638
6,155607236,155615924,8688
6,155610342,155615924,5582
6,155627857,155632000,4143
6,155627857,155635734,7877
